	DTL	DTM	DTS	DTT	TN1	TN10	TN11	TN12	TN13	TN14	TN15	TN16	TN17	TN18	TN2	TN20	TN23	TN24	TN3	TN4	TN5	TN7	TN8	TN9	WA1	WA10	WA11	WA13	WA14	WA15	WA17	WA18	WA19	WA2	WA21	WA22	WA24	WA3	WA4	WA5	WA6	WA7	WA8	WA9
TN17	0.996742671009772	0.9976133651551312	0.9933481152993349	0.9893617021276596	0.8311688311688312	0.7747747747747747	0.7142857142857143	0.7739130434782608	0.8144329896907216	0.84375	0.7432432432432432	0.8658536585365854	0.0	0.704225352112676	0.782608695652174	0.808695652173913	0.8717948717948718	0.84	0.8252427184466019	0.7428571428571429	0.7807017543859649	0.8629032258064516	0.8679245283018868	0.8414634146341463	0.9318181818181818	0.9454545454545454	0.9489795918367347	0.8135593220338984	0.9387755102040817	0.8876404494382022	0.9430379746835443	0.9154929577464789	0.8061224489795918	0.9391304347826087	0.9139784946236559	0.9054054054054054	0.9459459459459459	0.9523809523809523	0.927007299270073	0.9153846153846154	0.9428571428571428	0.9158878504672897	0.9591836734693877	0.9215686274509803
TN18	1.0	0.9974424552429667	0.9929078014184397	0.9971509971509972	0.8518518518518519	0.875	0.8241758241758241	0.87	0.7571428571428571	0.7971014492753623	0.673469387755102	0.9166666666666666	0.704225352112676	0.0	0.8571428571428571	0.8645833333333334	0.8461538461538461	0.7777777777777778	0.7763157894736842	0.7469879518072289	0.8191489361702128	0.8585858585858586	0.891566265060241	0.7592592592592593	0.9537037037037037	0.9523809523809523	0.9583333333333334	0.912621359223301	0.9142857142857143	0.9076923076923077	0.946969696969697	0.9586776859504132	0.7972972972972973	0.967032967032967	0.8225806451612904	0.953125	0.9508196721311475	0.9655172413793104	0.956140350877193	0.9339622641509434	0.9743589743589743	0.9523809523809523	0.9428571428571428	0.9620253164556962
TN2	0.9969418960244648	0.9954337899543378	0.9871794871794872	0.9949748743718593	0.8888888888888888	0.752	0.7295081967213115	0.7222222222222222	0.7727272727272727	0.8198198198198198	0.8469387755102041	0.8585858585858586	0.782608695652174	0.8571428571428571	0.0	0.7829457364341085	0.875	0.847457627118644	0.7844827586206896	0.8217054263565892	0.728	0.85	0.782608695652174	0.8613861386138614	0.8972602739726028	0.912	0.911504424778761	0.8571428571428571	0.9310344827586207	0.8981481481481481	0.9314285714285714	0.89171974522293	0.7876106194690266	0.916030534351145	0.7777777777777778	0.8902439024390244	0.9202453987730062	0.9306930693069307	0.9084967320261438	0.9194630872483222	0.9299363057324841	0.8760330578512396	0.9391304347826087	0.9344262295081968
TN20	0.9969135802469136	0.9954022988505747	0.9935897435897436	0.9949367088607595	0.9081632653061225	0.7355371900826446	0.6428571428571429	0.6942148760330579	0.8813559322033898	0.896551724137931	0.8775510204081632	0.8297872340425532	0.808695652173913	0.8645833333333334	0.7829457364341085	0.0	0.7790697674418605	0.8125	0.896	0.8796992481203008	0.7419354838709677	0.8873239436619719	0.8487394957983193	0.8571428571428571	0.9178082191780822	0.936	0.9380530973451328	0.8195488721804511	0.9478260869565217	0.9357798165137615	0.9662921348314607	0.9177215189873418	0.8141592920353983	0.946969696969697	0.8653846153846154	0.8950617283950617	0.9515151515151515	0.9603960396039604	0.9139072847682119	0.9251700680272109	0.9354838709677419	0.8916666666666667	0.9741379310344828	0.9327731092436975
TN23	1.0	0.9948186528497409	0.997624703087886	1.0	0.9056603773584906	0.8444444444444444	0.8295454545454546	0.898989898989899	0.8933333333333333	0.8714285714285714	0.8703703703703703	0.8269230769230769	0.8717948717948718	0.8461538461538461	0.875	0.7790697674418605	0.0	0.8333333333333334	0.9012345679012346	0.9130434782608695	0.8494623655913979	0.898989898989899	0.8717948717948718	0.7884615384615384	0.9619047619047619	0.9367088607594937	0.9558823529411765	0.8865979381443299	0.9411764705882353	0.953125	0.9615384615384616	0.9572649572649573	0.8961038961038961	0.9534883720930233	0.8870967741935484	0.9344262295081968	0.9491525423728814	0.9629629629629629	0.944954128440367	0.9519230769230769	0.954954954954955	0.9230769230769231	0.9705882352941176	0.9459459459459459
TN24	1.0	0.9975903614457832	0.9910313901345291	0.9973333333333333	0.8378378378378378	0.8	0.7281553398058253	0.904	0.7528089887640449	0.8241758241758241	0.8289473684210527	0.9404761904761905	0.84	0.7777777777777778	0.847457627118644	0.8125	0.8333333333333334	0.0	0.7553191489361702	0.780952380952381	0.7837837837837838	0.7767857142857143	0.8282828282828283	0.6811594202898551	0.9541984732824428	0.9333333333333333	0.9354838709677419	0.9375	0.9473684210526315	0.9325842696629213	0.934640522875817	0.951048951048951	0.8811881188118812	0.9272727272727272	0.8588235294117647	0.9324324324324325	0.9444444444444444	0.975609756097561	0.9562043795620438	0.937984496124031	0.948905109489051	0.9629629629629629	0.968421052631579	0.9807692307692307
TN3	1.0	1.0	0.991130820399113	0.9973684210526316	0.8902439024390244	0.8290598290598291	0.7964601769911505	0.8455284552845529	0.6511627906976745	0.6666666666666666	0.825	0.967032967032967	0.8252427184466019	0.7763157894736842	0.7844827586206896	0.896	0.9012345679012346	0.7553191489361702	0.0	0.7452830188679245	0.8333333333333334	0.7966101694915254	0.8691588785046729	0.8	0.9323308270676691	0.926605504587156	0.9052631578947369	0.9153846153846154	0.9393939393939394	0.9247311827956989	0.87248322147651	0.9084507042253521	0.7708333333333334	0.9210526315789473	0.7407407407407407	0.8758620689655172	0.9172413793103448	0.9404761904761905	0.950354609929078	0.9402985074626866	0.9432624113475178	0.9553571428571429	0.9381443298969072	0.9428571428571428
TN4	0.9968652037617555	0.9976798143851509	0.9935205183585313	0.9974424552429667	0.8409090909090909	0.84375	0.824	0.8832116788321168	0.7669902912621359	0.7941176470588235	0.7790697674418605	0.9285714285714286	0.7428571428571429	0.7469879518072289	0.8217054263565892	0.8796992481203008	0.9130434782608695	0.780952380952381	0.7452830188679245	0.0	0.8203125	0.823076923076923	0.8907563025210085	0.8111111111111111	0.9300699300699301	0.9421487603305785	0.8942307692307693	0.8905109489051095	0.9259259259259259	0.900990099009901	0.9345238095238095	0.9290322580645162	0.8272727272727273	0.8925619834710744	0.8469387755102041	0.9192546583850931	0.9367088607594937	0.9361702127659575	0.94	0.9148936170212766	0.9333333333333333	0.9333333333333333	0.9345794392523364	0.9572649572649573
TN5	0.9969325153374233	0.9954233409610984	0.9914712153518124	0.9949622166246851	0.8762886597938144	0.7295081967213115	0.7272727272727273	0.7969924812030075	0.8141592920353983	0.8793103448275862	0.8085106382978723	0.845360824742268	0.7807017543859649	0.8191489361702128	0.728	0.7419354838709677	0.8494623655913979	0.7837837837837838	0.8333333333333334	0.8203125	0.0	0.7596899224806202	0.7807017543859649	0.8367346938775511	0.8732394366197183	0.8934426229508197	0.9572649572649573	0.8222222222222222	0.9396551724137931	0.9272727272727272	0.9310344827586207	0.91875	0.847457627118644	0.889763779527559	0.8461538461538461	0.8963414634146342	0.9197530864197531	0.9191919191919192	0.863013698630137	0.8811188811188811	0.8940397350993378	0.8842975206611571	0.9568965517241379	0.925
TN7	0.9969512195121951	0.9977272727272727	0.9936440677966102	0.9975	0.900990099009901	0.8540145985401459	0.8091603053435115	0.9054054054054054	0.7964601769911505	0.8521739130434782	0.8932038834951457	0.9541284403669725	0.8629032258064516	0.8585858585858586	0.85	0.8873239436619719	0.898989898989899	0.7767857142857143	0.7966101694915254	0.823076923076923	0.7596899224806202	0.0	0.8442622950819673	0.84	0.9342105263157895	0.9541984732824428	0.9666666666666667	0.9194630872483222	0.9669421487603306	0.9655172413793104	0.9257142857142857	0.9457831325301205	0.8780487804878049	0.9485294117647058	0.8703703703703703	0.9235294117647059	0.9272727272727272	0.941747572815534	0.95	0.9342105263157895	0.9371069182389937	0.9461538461538461	0.9834710743801653	0.9603174603174603
