	DTL	DTM	DTS	DTT	TN1	TN10	TN11	TN12	TN13	TN14	TN15	TN16	TN17	TN18	TN2	TN20	TN23	TN24	TN3	TN4	TN5	TN7	TN8	TN9	WA1	WA10	WA11	WA13	WA14	WA15	WA17	WA18	WA19	WA2	WA21	WA22	WA24	WA3	WA4	WA5	WA6	WA7	WA8	WA9
TN15	0.3796262493893651	0.38292305812615374	0.34885087212106486	0.39249550366801395	0.1398753566547651	0.14875830773991444	0.20745556230797532	0.33929363574071786	0.2572620053667979	0.2328130036208458	0.0	0.21670008118224882	0.08968211144561461	0.07716578903213271	0.13704066848366953	0.21105243352278077	0.15782920511867554	0.23564867602358	0.2853776049859844	0.1743127442167304	0.09985606127883895	0.15884324442658845	0.19386788584276216	0.13581702343296223	0.09844035529030896	0.17326128053184991	0.19981871975631213	0.16934379226349125	0.25093673852637555	0.21080313079389512	0.24864473397665388	0.16409665890491443	0.13581987093571252	0.15704642385801984	0.14661501256243825	0.18485142849725325	0.1984485098526376	0.1605071999961484	0.13452126205084972	0.1585429785568138	0.12439717087610379	0.17080100009565477	0.208529040649761	0.17351736766223524
TN16	0.44295809437439904	0.4463391547203012	0.40700897048883894	0.453709165342049	0.3028737314325945	0.2250040745033136	0.1918865858064356	0.21270412625369836	0.4130847400701267	0.4016752981324632	0.21670008118224882	0.0	0.21287751065045363	0.25869388568497553	0.2564404572946417	0.1398616287223591	0.1739721651830676	0.40039065405939644	0.43961781093254554	0.3479815373858839	0.20930833189588371	0.30314493523453373	0.27458627949176045	0.29111432787478	0.24773178162883688	0.2748915702700385	0.3455142453939025	0.11536538445109128	0.3023828700443062	0.26833312645820534	0.401278186644607	0.3186672625552386	0.277711700060618	0.3246342470408895	0.3230620480275764	0.3248892719460119	0.3469423471337283	0.2255163651750602	0.2581710832545934	0.29512663942366796	0.2736076806726934	0.24186359284556716	0.3003943579348179	0.25351954023524964
TN17	0.37867557425486603	0.38319979193075027	0.3468604250639304	0.39118051700864104	0.19117900341273303	0.12308268999010909	0.2283785244650032	0.32157008271074455	0.3032422383231803	0.2837818615208504	0.08968211144561461	0.21287751065045363	0.0	0.11316262460879482	0.13474220200442366	0.20135103959468698	0.13664073851826314	0.2824952759616541	0.3365557477120809	0.2277570587292613	0.14544720628933117	0.2007524538095634	0.16228853333804086	0.18825307239246783	0.1326565596701037	0.1445214198416697	0.24723052290853081	0.13757806961400915	0.21261936064682263	0.16391537214930027	0.29500897990395614	0.2079798680312413	0.1382211596715281	0.1919135901219847	0.19904666327434242	0.2368352839802792	0.2383211569668838	0.11842455411837237	0.12179606348106306	0.15470408462316157	0.1411611598948903	0.13942346988237078	0.17310316262904082	0.14363938125887546
TN18	0.3710190431992694	0.37583769380670834	0.3402133912826902	0.38407415560678293	0.126905813209241	0.16884183115506438	0.2564514568900684	0.385650104231653	0.232007789113498	0.22239498435869237	0.07716578903213271	0.25869388568497553	0.11316262460879482	0.0	0.15716339257504439	0.2572314210834437	0.16855584068018725	0.2151534231343786	0.25696891061988814	0.15525946976511934	0.1494478466907511	0.1333352354914626	0.18832682214542154	0.10334697882328595	0.12987368567771268	0.1470252307156932	0.1855019062468482	0.21059871550983855	0.22811891140949808	0.18394582319670932	0.23162284058019147	0.17904869520497452	0.1576255295998512	0.13540615546586124	0.12598637855680223	0.19698678136400788	0.17221524971959	0.1484795696456377	0.1672687821701582	0.13765005515053083	0.13829523051186282	0.18583977033049992	0.18917081455673845	0.18517788258243997
TN2	0.3873632380051839	0.3926068123941489	0.35932741829636977	0.4012594654275586	0.17734226038339387	0.15104659504268375	0.24614083917634855	0.3606096328041961	0.29964110244601355	0.2744388981246593	0.13704066848366953	0.2564404572946417	0.13474220200442366	0.15716339257504439	0.0	0.2542411531808275	0.19245872607568187	0.27533676882392266	0.3273689711051482	0.22399864390480653	0.1422805953324592	0.17755860690959965	0.14209774370923414	0.1742893600506309	0.1275922517213955	0.13254007534301585	0.23005040254405637	0.19217948429182324	0.26800440835124867	0.2243312187684285	0.28506545938722566	0.2014158617565874	0.10886705430895835	0.17667294183191698	0.1743625489491331	0.21850218973012614	0.22992591806777987	0.15303524026295132	0.10061739326632704	0.12503805138946647	0.11285734314031141	0.12277360229760265	0.20283990101874705	0.14057779649195612
TN20	0.4433537342359513	0.4450459947553397	0.4027812513674669	0.45245706878173686	0.2978177821279527	0.1756017082597804	0.13921385917068468	0.17335068990080205	0.39659371880099814	0.3803936167653891	0.21105243352278077	0.1398616287223591	0.20135103959468698	0.2572314210834437	0.2542411531808275	0.0	0.1358313814005958	0.38178816644445984	0.4209142790781436	0.33081003645867385	0.18687335037159206	0.2981281023221157	0.27726119996394577	0.26972033748575996	0.24202234208246498	0.27359923546104914	0.31371559302817925	0.14291300484476716	0.33120400262815053	0.3043436644298657	0.38982086954127515	0.3081188176040483	0.2506170569622541	0.3237833121385328	0.31999501607930364	0.3004419369007997	0.3304112911260669	0.2240965043180722	0.2522483587047273	0.2934358669320232	0.270959781131993	0.24804902845144916	0.294691368181992	0.26003761745377735
TN23	0.3705867275454654	0.37322696267197053	0.32956371612521373	0.3808863807980292	0.20123764604863123	0.11386837198251108	0.2161353622258832	0.28932739163968746	0.31033431711779946	0.293433717746201	0.15782920511867554	0.1739721651830676	0.13664073851826314	0.16855584068018725	0.19245872607568187	0.1358313814005958	0.0	0.29035022746854516	0.328833903911764	0.23821457480162903	0.14725730103417997	0.20841702161706951	0.1909964536599873	0.1644941204554341	0.16755363592655292	0.1736123226222016	0.21289246954011948	0.15833587567927776	0.238497810044979	0.21000408719933453	0.3055964220838544	0.2286795991124359	0.2102504864423347	0.22896155503881443	0.22206489162152035	0.20725351840645	0.25461014977548607	0.12245928781805564	0.18930591644169797	0.20331073324780077	0.1861104297792421	0.17249234032148028	0.19287323520307667	0.1675183211624099
TN24	0.3550421228663939	0.36030563227805934	0.3347193442598864	0.37240620318230455	0.14006291014314978	0.2948355470676202	0.34550160413489067	0.4825663753829326	0.079427947350984	0.05589126129753709	0.23564867602358	0.40039065405939644	0.2824952759616541	0.2151534231343786	0.27533676882392266	0.38178816644445984	0.29035022746854516	0.0	0.08455657716800435	0.09215020854953061	0.23367220698621224	0.15015787612085307	0.28673059553950175	0.14880609576293025	0.22149911349225182	0.23114749372431087	0.19645892505986018	0.353313472473635	0.3615562806952768	0.32697435883105685	0.07327387077027603	0.13037279876488303	0.2709709546154916	0.15528031610831514	0.140305776273284	0.18272238218365688	0.12179286111132871	0.271091140809589	0.2664775002611738	0.21788421410807715	0.22486008001922042	0.3160343691475017	0.2903950425537859	0.30120759896709276
TN3	0.3838687185888141	0.3824769735435454	0.35284388603765826	0.39560819760981475	0.20266756473898723	0.3377196511454564	0.3860437593178271	0.523255732833663	0.06083424619168434	0.09184772913276477	0.2853776049859844	0.43961781093254554	0.3365557477120809	0.25696891061988814	0.3273689711051482	0.4209142790781436	0.328833903911764	0.08455657716800435	0.0	0.1530820727957716	0.2747400706995741	0.19821738369044842	0.34559152745848515	0.1979630253915108	0.2776795138956968	0.27648832109905264	0.2546284344705281	0.40427034932439615	0.41848408457419206	0.38457234961057096	0.13153484043347918	0.19855751724375797	0.33975643408475753	0.22988683840340976	0.20452424624647747	0.2368134703468345	0.16878639720905805	0.31327199261849176	0.32909303517727223	0.2846060912742318	0.2766991432698886	0.3649945054196981	0.35471504079967736	0.350766446634706
TN4	0.35902563521941655	0.36362659894899896	0.33314474371538955	0.37427966460892187	0.09033182222947649	0.24385137483133576	0.30801664493067504	0.4421497091660113	0.13439803546569898	0.10815596979786007	0.1743127442167304	0.3479815373858839	0.2277570587292613	0.15525946976511934	0.22399864390480653	0.33081003645867385	0.23821457480162903	0.09215020854953061	0.1530820727957716	0.0	0.18526011597138375	0.11248114991911125	0.2350511772023988	0.10313028395904862	0.16805502667434014	0.18374864790359846	0.15477559646375014	0.30555718092430956	0.3073357301748793	0.2738854020271607	0.11398903967781433	0.08768032829795926	0.21259714355230958	0.10917668161561354	0.08103657148494497	0.16747309860974233	0.10824835688979464	0.21253848648229334	0.2115149037872854	0.17217875797886611	0.17489461908815904	0.25496178579760176	0.22365261090677535	0.23579128793924686
